,Fecha,Medio,Título,Resumen,Alcance
1131,2025-05-20,I Noticias TAMPS (sitio),La UAT suma 12 medallas en campeonatos nacionales de ANUIES 2025,"Con el firme respaldo del rector Dámaso Anaya Alvarado, la Universidad Autónoma de Tamaulipas (UAT) ha superado las medallas obtenidas en la Universiada Nacional 2024, al sumar hasta el momento 12 preseas (3 de oro, 3 de plata y 6 de bronce) en los Campeonatos Nacionales ANUIES 2025.",30500
1132,2025-05-20,Forbes MX (sitio),"Perfiles: Ximena Guzmán y José Muñoz, los colaboradores de Brugada asesinados","Ximena Guzmán, la secretaria particular de la Jefa de Gobierno, y José Muñoz, un asesor de la administración capitalina, fueron asesinados la mañana de este martes en la Calzada de Tlalpan, cerca de la estación Xola del Metro.",449700
1133,2025-05-20,El Gráfico (Sitio),¿Quiénes era los colaboradores de Clara Brugada asesinados en Calzada de Tlalpan?,"Hombres armados han asesinado la mañana de este martes a Ximena Guzmán, secretaria particular de la jefa de Gobierno de Ciudad de México, Clara Brugada y a José Muñoz, asesor del Gobierno local, que iba con Guzmán. Brugada ha informado del asunto en una tarjeta informativa que ha compartido en su cuenta de X.",291000
1134,2025-05-20,El Reportero TAMPS (sitio),La UAT suma 12 medallas en campeonatos nacionales de ANUIES 2025,"CIUDAD VICTORIA, TAMPS. Con el firme respaldo del rector Dámaso Anaya Alvarado, la Universidad Autónoma de Tamaulipas (UAT) ha superado las medallas obtenidas en la Universiada Nacional 2024, al sumar hasta el momento 12 preseas (3 de oro, 3 de plata y 6 de bronce) en los Campeonatos Nacionales ANUIES 2025.",3080
1135,2025-05-20,JLA Noticias CDMX (Sitio),Asesinan a dos funcionarios de la jefa de gobierno de Ciudad de México,"La secretaria particular y un asesor de la jefa de Gobierno de la Ciudad de México, Clara Brugada, fueron asesinados a balazos este martes en la capital mexicana, informó la presidenta, Claudia Sheinbaum, quien afirmó que apoyará todas las investigaciones que se están realizando para esclarecer los hechos y detener a los culpables.",18200
1136,2025-05-20,De reporteros CDMX (Sitio),Olas de calor en CDMX: un fenómeno cada vez más extremo,* Reforestar y recuperar espacios verdes son claves para mitigar el impacto,12300
1137,2025-05-20,Versiones VER (Sitio),"En ataque armado, matan a secretaria particular y a asesor de la jefa de gobierno de la CDMX","CIUDAD DE MÉXICO, 20MAYO2025.- Ximena Guzmán, secretaria particular de la jefa de Gobierno Clara Brugada, y su asesor José Muñoz fueron asesinados a balazos sobre Avenida Tlalpan al cruce con Eje 4 Xola, alcaldía Benito Juárez. Los atacantes huyeron abordo de una motocicleta.",15000
1138,2025-05-20,NVI Noticias OAX (Sitio),¿Quiénes son Ximena Guzmán y José Muñoz? Esto se sabe de los funcionarios asesinados en CDMX,"Durante la conferencia matutina del martes 20 de mayo de 2025, la presidenta Claudia Sheinbaum Pardo anunció el asesinato de Ximena Guzmán, secretaria particular de la jefa de Gobierno de la Ciudad de México, y José Muñoz, asesor del equipo de Clara Brugada. Este inesperado suceso representa un duro golpe para el gobierno de la Cuarta Transformación.",729500
1139,2025-05-20,Milenio (sitio),Pase automático UAM: ¿Cómo hacer el registro para participar? | Paso a paso,"La prestigiosa Universidad Autónoma Metropolitana (UAM) dio a conocer cómo funciona el Pase automático a la universidad, un nuevo esquema de ingreso que permitirá a más de mil estudiantes del Colegio de Bachilleres ser parte de sus planteles. Aquí en MILENIO te recordamos cuál es la fecha del registro para participar.",199654
1140,2025-05-20,Zócalo COAH (sitio),"¿Quién era Ximena Guzmán, secretaria particular de Brugada asesinada en CDMX?","Ciudad de México.- Esta mañana se informó sobre el asesinato de la secretaria particular de la Jefa de Gobierno de la CDMX, Clara Brugada, se trata Ximena Guzmán Cuevas, en un ataque directo sobre la Calzada de Tlalpan, en la alcaldía Benito Juárez, hecho donde también murió el asesor José Muñoz.",660200
1141,2025-05-20,Zócalo COAH (sitio),Reclaman radio y tv sociales igualdad en telecom,"Ciudad de México.- Concesionarios de radio y televisoras sociales, indígenas y universitarias reclamaron mayor financiamiento y condiciones equitativas para todo el sector telecomunicaciones.",660200
1142,2025-05-20,Contramuro MICH (sitio),"¿Quién fue Ximena Guzmán, secretaria de Brugada?","Ximena Guzmán, secretaria de Clara Brugada, fue asesinada en Ciudad de México junto a José Muñoz. Conoce su trayectoria y aportaciones.",4000
1143,2025-05-20,Muro Político MX (sitio),La UAT suma 12 medallas en campeonatos nacionales de ANUIES 2025,"Ciudad Victoria, Tamaulipas.- Con el firme respaldo del rector Dámaso Anaya Alvarado, la Universidad Autónoma de Tamaulipas (UAT) ha superado las medallas obtenidas en la Universiada Nacional 2024, al sumar hasta el momento 12 preseas (3 de oro, 3 de plata y 6 de bronce) en los Campeonatos Nacionales ANUIES 2025.",28300
1144,2025-05-20,Proceso (sitio),"¿Quién era Ximena Guzmán, la secretaria particular de Brugada que fue asesinada?","CIUDAD DE MÉXICO (apro).- Ximena Guzmán Cuevas y José Muñoz Vega trabajaron de la mano de Clara Brugada cuando todavía era alcaldesa de Iztapalapa, y ya como jefa de gobierno se desempeñaron como secretaria particular y asesor de seguridad metropolitana, respectivamente, hasta que la mañana de este 20 de mayo fueron asesinados en un ataque directo sobre la Calzada de Tlalpan.",56300
1145,2025-05-20,La Red Social (Sitio),Tinta indeleble para Elección del Poder Judicial: ¿qué es y cómo funciona?,"La tinta indeleble que no se te quita del dedo en todo el día después de votar también estará presente en la Elección del Poder Judicial de la Federación 2025. ¿Para qué sirve? De esta forma, se busca evitar el doble voto y asegurar la transparencia del proceso electoral del próximo domingo 1 de junio.",7140
1146,2025-05-20,Diario Cambio 22 QROO (sitio),Ellos Eran los Colaboradores Asesinados de Clara Brugada,Sandy González/Cambio 22,5000
1147,2025-05-20,El Planeta TAMPS (Sitio),Estudian atender la enfermedad de Parkinson con dispositivo nanotecnológico que acarrea dopamina: UNAM,"Coyoacán, Ciudad de México, México, América.- En dos modelos in vitro, la doctora en Ciencias Bioquímicas, Magdalena Guerra Crespo, y su alumno de maestría, Francisco Javier Padilla Godínez, probaron un dispositivo nanotecnológico para hacer llegar directamente la dopamina al cerebro, a fin de garantizar su difusión constante en pacientes con la enfermedad de Parkinson.",1986
1148,2025-05-20,Quadratín México (sitio),"Ellos eran Ximena y José, colaboradores de Brugada asesinados","CIUDAD DE MÉXICO, 20 de mayo de 2025.- La mañana de este martes, se reportó el asesinato de José Muñoz Vega, asesor cercano de la Jefa de Gobierno de la Ciudad de México, Clara Brugada.",141000
1149,2025-05-20,Billie Parker Noticias (sitio),Estudian atender enfermedad de Parkinson con dispositivo nanotecnológico que acarrea dopamina.,"*Con ello pretendemos hacerla llegar directamente al cerebro, abundó Magdalena Guerra Crespo.",22700
1150,2025-05-20,Pasantes DF CDMX (Sitio),"¿Quién era Ximena Guzmán, la secretaria particular de Brugada que fue asesinada?","CIUDAD DE MÉXICO (apro).- Ximena Guzmán Cuevas y José Muñoz Vega trabajaron de la mano de Clara Brugada cuando todavía era alcaldesa de Iztapalapa, y ya como jefa de gobierno se desempeñaron como secretaria particular y asesor de seguridad metropolitana, respectivamente, hasta que la mañana de este 20 de mayo fueron asesinados en un ataque directo sobre la Calzada de Tlalpan.",9030
1151,2025-05-20,Canal 40 Adn,"Ximena Guzmán Cuevas fue la secretaria particular de Clara Brugada, jefa de Gobierno de la CDMX. José Muñoz Vega era asesor político de Brugada.","Ximena Josefina Guzmán Cuevas, secretaria particular de Clara Brugada, jefa de gobierno de la Ciudad de México, es licenciada en sociología por la UAM (2016) y posee una maestría en Francia (2010). 
 
 Ha ocupado diversos cargos en la administración pública capitalina, incluyendo coordinadora de Desarrollo Educativo en Iztapalapa y subdirectora de giras y reuniones de trabajo. 
 
 Por otro lado, José Muñoz Vega, asesor político del gabinete de Brugada, es licenciado en Ciencia Política de Administración Pública y cuenta con 30 años de experiencia en el servicio público, enfocado en desarrollo social, legislativo y gestión metropolitana. 
 
 Ha sido asesor en la Mesa Directiva de la Cámara de Diputados y en la Asamblea Constituyente de la Ciudad de México.",3780000
1152,2025-05-20,La Paradoja CHIH (sitio),"¿Quién era Ximena Guzmán Cuevas, secretaria particular de Clara Brugada, que fue asesinada en la alcaldía Benito Juárez?","México.- La mañana de este 20 de mayo, autoridades de la Ciudad de México informaron que Ximena Josefina Guzmán Cuevas, secretaria particular de la jefa de Gobierno, Clara Brugada, perdió la vida durante una agresión directa en la colonia Moderna, alcaldía Benito Juárez.",5000
1153,2025-05-20,Periodistas Unidos MX (sitio),"Ximena Guzmán Cuevas, con compromiso con el servicio público","AMEXI. Ciudad de México. 20 de mayo de 2025.- Ximena Josefina Guzmán Cuevas, quien nació el 2 de agosto de 1982, fue una socióloga con un fuerte compromiso con en el servicio público, especialmente en la Ciudad de México.",21100
1154,2025-05-20,La Fuente Noticias TAMPS (sitio),La UAT suma 12 medallas en campeonatos nacionales de ANUIES 2025,"Ciudad Victoria, Tamaulipas. - Con el firme respaldo del rector Dámaso Anaya Alvarado, la Universidad Autónoma de Tamaulipas (UAT) ha superado las medallas obtenidas en la Universiada Nacional 2024, al sumar hasta el momento 12 preseas (3 de oro, 3 de plata y 6 de bronce) en los Campeonatos Nacionales ANUIES 2025.",198
1155,2025-05-20,El Informador JAL (sitio),Esta fue la última publicación de la secretaria particular de Brugada,"Ximena Guzmán y José Muñoz, funcionarios del Gobierno de la Ciudad de México, fueron asesinados la mañana de este martes en un ataque directo",5890000
1156,2025-05-20,Sociedad Noticias CDMX (sitio),"Asesinan a Ximena Guzmán en Tlapan, secretaria de Clara Brugada",La servidora pública murió en un ataque directo; autoridades prometieron justicia y apoyo a familiares.,746
1157,2025-05-20,CNT Tamaulipas TAMP(Sitio),La UAT suma 12 medallas en campeonatos nacionales de ANUIES 2025,"Con el firme respaldo del rector Dámaso Anaya Alvarado, la Universidad Autónoma de Tamaulipas (UAT) ha superado las medallas obtenidas en la Universiada Nacional 2024, al sumar hasta el momento 12 preseas (3 de oro, 3 de plata y 6 de bronce) en los Campeonatos Nacionales ANUIES 2025.",35600
1158,2025-05-20,Tribuna Noticias PUE (Sitio),"¿Quién era Ximena Guzmán, secretaria particular de Clara Brugada?","La mañana del 20 de mayo, Ximena Josefina Guzmán Cuevas, secretaria particular de la jefa de Gobierno de la Ciudad de México, Clara Brugada, fue asesinada junto a José Muñoz, asesor del mismo equipo, en un ataque armado perpetrado sobre Calzada de Tlalpan, a la altura del Metro Chabacano. Testigos señalaron que los agresores fueron dos sujetos a bordo de una motocicleta.",12000
1159,2025-05-20,Omnia CHIH (Sitio),"¿Quiénes eran Ximena Guzmán y José Muñoz?, funcionarios de Clara Brugada asesinados","A través de su cuenta oficial de X, este martes la jefa de gobierno de la Ciudad de México, Clara Brugada informó del asesinato de su secretaria particular, Ximena Guzmán y su asesor, José Muñoz.",245500
1160,2025-05-20,Plano Informativo SLP (sitio),Reclaman radio y tv sociales e indígenas igualdad en telecom,"Concesionarios de radio y televisoras sociales, indígenas y universitarias reclamaron mayor financiamiento y condiciones equitativas para todo el sector telecomunicaciones.",404200
1162,2025-05-20,Sopitas (sitio),"¿Quiénes eran la secretaria particular de Clara Brugada, Ximena Guzmán y el asesor José Muñoz?","Ximena Guzmán, secretaria particular de la jefa de gobierno de la CDMX fue asesinada este 20 de mayo de 2025.",2700000
1163,2025-05-20,El Diario de Chihuahua CHIH (sitio),Reclaman radio y tv sociales igualdad en telecom,"Cd. de México.- Concesionarios de radio y televisoras sociales, indígenas y universitarias reclamaron mayor financiamiento y condiciones equitativas para todo el sector telecomunicaciones.En la apertura de la cuarta y penúltima etapa del conversatorio organizado por el Senado de la República, manifestaron sus preocupaciones y demandas. Publicidad",545000
1164,2025-05-20,Códice Informativo QRO (Sitio),"¿Quiénes eran Ximena Guzmán y José Muñoz? Dos figuras clave en el equipo de Clara Brugada, asesinados en un ataque que sacudió a Morena","En lo que ya es considerado un crimen de alto impacto político, fueron asesinados la mañana de este martes 20 de mayo Ximena Josefina Guzmán Cuevas, secretaria particular de la jefa de Gobierno de la Ciudad de México, Clara Brugada, y José Muñoz Vega, asesor en materia de seguridad del mismo equipo. El ataque directo, cometido por sujetos armados a bordo de una motocicleta, ha generado indignación entre las filas de Morena y ha movilizado a las más altas autoridades del país.",86400
